"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
1,0,"CA","Hispanic","$20,000-$40,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"GA","White","$20,000-$40,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"WI","White","$40,000-$75,000","Male","65+","postgraduate","September","2013","Kaiser"
0,1,"TX","White","$40,000-$75,000","Female","65+","postgraduate","September","2013","Kaiser"
0,1,"MN","White","$20,000-$40,000","Female","65+","college graduate","September","2013","Kaiser"
0,0,"TX","Hispanic","$40,000-$75,000","Male","65+","less than a high school education","September","2013","Kaiser"
1,0,"CA","Other","$40,000-$75,000","Male","18-29","college graduate","September","2013","Kaiser"
NA,0,"CA","Other",NA,"Male","30-44","college graduate","September","2013","Kaiser"
0,0,"IL","White","$75,000+","Male","65+","postgraduate","September","2013","Kaiser"
0,0,"IL","Hispanic","$20,000-$40,000","Female","18-29","high school graduate","September","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,0,"IL","White","$40,000-$75,000","Male","65+","college graduate","September","2013","Kaiser"
0,1,"NV","White","$20,000-$40,000","Female","45-64","high school graduate","September","2013","Kaiser"
NA,0,"TN","White","$40,000-$75,000","Female","65+","college graduate","September","2013","Kaiser"
NA,NA,"WA","White","less than $20,000","Male","18-29","high school graduate","September","2013","Kaiser"
NA,1,"TX","Hispanic","$40,000-$75,000","Female","30-44","some college","September","2013","Kaiser"
0,NA,"CA",NA,NA,"Female","65+","postgraduate","September","2013","Kaiser"
0,0,"CA","White","$75,000+","Female","30-44","some college","September","2013","Kaiser"
0,1,"CA","White","$75,000+","Male","45-64","some college","September","2013","Kaiser"
1,0,"MT","White",NA,"Female","30-44","postgraduate","September","2013","Kaiser"
1,0,"MO","White","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"NM","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
0,0,"PA",NA,"$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"CA","White","$40,000-$75,000","Male","18-29","college graduate","September","2013","Kaiser"
1,0,"WA","Hispanic","less than $20,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"CA","Hispanic","$75,000+","Female","45-64","college graduate","September","2013","Kaiser"
NA,0,"OR","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"CA","White","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
0,0,"OK","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"ID","White","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
0,1,"WA","Other","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
NA,0,"CA","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","September","2013","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","45-64","college graduate","September","2013","Kaiser"
0,1,"CA","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"CA","White","$75,000+","Male","18-29","some college","September","2013","Kaiser"
0,NA,"WA","Hispanic","$75,000+","Male","18-29","some college","September","2013","Kaiser"
NA,NA,"CA","Hispanic",NA,"Female","18-29","some college","September","2013","Kaiser"
0,1,"NC","White","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
NA,0,"NV","White","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,1,"WV","White","$40,000-$75,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,0,"TX","White","$75,000+","Female","18-29","high school graduate","September","2013","Kaiser"
0,1,"TN","White","less than $20,000","Male","45-64","less than a high school education","September","2013","Kaiser"
1,0,"FL","Hispanic","$40,000-$75,000","Male","45-64","college graduate","September","2013","Kaiser"
NA,0,"MI","White","$20,000-$40,000","Male","45-64","some college","September","2013","Kaiser"
1,0,"ME","White","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
0,1,"GA","Other","less than $20,000","Male","45-64","some college","September","2013","Kaiser"
1,NA,"KS","Hispanic","less than $20,000","Female","45-64","less than a high school education","September","2013","Kaiser"
1,0,"VA","White","$40,000-$75,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"FL","Black","$20,000-$40,000","Female","18-29","college graduate","September","2013","Kaiser"
0,0,"MO","White","$20,000-$40,000","Male","18-29","some college","September","2013","Kaiser"
NA,NA,"MS","Black",NA,"Female","18-29","some college","September","2013","Kaiser"
1,0,"IL","White","less than $20,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"IL","Black","$75,000+","Male","30-44","some college","September","2013","Kaiser"
0,1,"ND","White",NA,"Female","65+","high school graduate","September","2013","Kaiser"
1,0,"NY","White","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
1,0,"GA","Black","$75,000+","Female","30-44","college graduate","September","2013","Kaiser"
0,1,"AR","White","$20,000-$40,000","Male","45-64","some college","September","2013","Kaiser"
1,0,"TX","Black","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
NA,NA,"TX","Hispanic","$20,000-$40,000","Female","65+","some college","September","2013","Kaiser"
0,0,"AR","Black","less than $20,000","Male","30-44","some college","September","2013","Kaiser"
0,1,"NH","White","$75,000+","Male","30-44","high school graduate","September","2013","Kaiser"
0,1,"TX","White","$75,000+","Female","45-64","postgraduate","September","2013","Kaiser"
NA,0,"TX","Hispanic","$20,000-$40,000","Female","18-29","high school graduate","September","2013","Kaiser"
NA,0,"IL","Black","$20,000-$40,000","Male","45-64","some college","September","2013","Kaiser"
0,1,"CO","White","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
0,1,"NE","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
1,0,"OK","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","September","2013","Kaiser"
0,NA,"CO","White",NA,"Female","45-64","college graduate","September","2013","Kaiser"
0,1,"GA","White","$20,000-$40,000","Female","65+","some college","September","2013","Kaiser"
1,0,"OK","Other","$20,000-$40,000","Female","45-64","college graduate","September","2013","Kaiser"
0,1,"CO","White","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
1,0,"NY","Hispanic","$40,000-$75,000","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"CO","White","$40,000-$75,000","Female","45-64","postgraduate","September","2013","Kaiser"
0,0,"AZ",NA,"less than $20,000","Male","18-29","college graduate","September","2013","Kaiser"
0,1,"CO","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
NA,NA,"ID","White",NA,"Female","45-64","less than a high school education","September","2013","Kaiser"
1,0,"UT","White","$20,000-$40,000","Female","65+","high school graduate","September","2013","Kaiser"
NA,1,"TX","Hispanic",NA,"Female","65+","less than a high school education","September","2013","Kaiser"
1,1,"AL","Black","less than $20,000","Female","45-64","less than a high school education","September","2013","Kaiser"
0,1,"WV","White","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
0,0,"OK","White","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,NA,"ID","White","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
0,NA,"TX","White","$20,000-$40,000","Male","18-29","less than a high school education","September","2013","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Female","30-44","less than a high school education","September","2013","Kaiser"
0,1,"AZ","White","less than $20,000","Male","65+","college graduate","September","2013","Kaiser"
1,0,"NM","Hispanic","less than $20,000","Female","45-64","less than a high school education","September","2013","Kaiser"
NA,0,"NM","Hispanic","$20,000-$40,000","Female","65+","less than a high school education","September","2013","Kaiser"
0,0,"CO","White","$40,000-$75,000","Female","18-29","postgraduate","September","2013","Kaiser"
0,1,"FL","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,0,"ID","White","$20,000-$40,000","Male","30-44","high school graduate","September","2013","Kaiser"
0,NA,"NM","Hispanic","less than $20,000","Male","30-44","some college","September","2013","Kaiser"
NA,0,"UT","White","$20,000-$40,000","Female","18-29","some college","September","2013","Kaiser"
0,0,"UT","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
0,1,"OR","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
NA,0,"AZ","Other","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
0,0,"CA","Hispanic","$20,000-$40,000","Male","18-29","college graduate","September","2013","Kaiser"
0,0,"UT","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
1,0,"CO","White","$20,000-$40,000","Female","18-29","college graduate","September","2013","Kaiser"
0,0,"NV","White",NA,"Female","45-64","college graduate","September","2013","Kaiser"
1,NA,"PA","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","September","2013","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","30-44","college graduate","September","2013","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Female","65+","postgraduate","September","2013","Kaiser"
1,0,"TX","Hispanic","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
NA,0,"ID","Hispanic","$20,000-$40,000","Male","65+","high school graduate","September","2013","Kaiser"
NA,NA,"CA","Other",NA,"Male","45-64","college graduate","September","2013","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Female","18-29","college graduate","September","2013","Kaiser"
0,0,"CA","Hispanic","$75,000+","Female","18-29","high school graduate","September","2013","Kaiser"
0,1,"WA","White",NA,"Female","45-64","high school graduate","September","2013","Kaiser"
NA,1,"KS","White","less than $20,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,1,"MO","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,1,"MI","White","less than $20,000","Male","45-64","less than a high school education","September","2013","Kaiser"
0,0,"WA","Other","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"VA","Other","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
NA,0,"CA","White","$75,000+","Male","45-64","some college","September","2013","Kaiser"
NA,0,"GA","White","$40,000-$75,000","Male","18-29","college graduate","September","2013","Kaiser"
0,0,"WA","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
NA,0,"GA","Black","$40,000-$75,000","Female","30-44","high school graduate","September","2013","Kaiser"
0,1,"CA","White",NA,"Male","30-44","college graduate","September","2013","Kaiser"
1,0,"MD","Other","$75,000+","Female","65+","high school graduate","September","2013","Kaiser"
0,0,"CA","Hispanic","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
1,0,"CA","White","less than $20,000","Male","45-64","less than a high school education","September","2013","Kaiser"
NA,0,"CA","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","September","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","45-64","high school graduate","September","2013","Kaiser"
NA,0,"CA","Other",NA,"Female","30-44","postgraduate","September","2013","Kaiser"
NA,0,"CA","White","$20,000-$40,000","Male","30-44","high school graduate","September","2013","Kaiser"
NA,NA,"PA","Other",NA,"Male","18-29","some college","September","2013","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"PA","Black","less than $20,000","Male","45-64","some college","September","2013","Kaiser"
0,1,"WV","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,1,"KY",NA,NA,"Male","65+","college graduate","September","2013","Kaiser"
1,0,"PA","White","$75,000+","Female","45-64","postgraduate","September","2013","Kaiser"
0,0,"OH","Other","$20,000-$40,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"GA","Black","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,1,"ME","White","$20,000-$40,000","Female","30-44","college graduate","September","2013","Kaiser"
0,1,"MI","White","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"MD","Other","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
NA,0,"VA","Hispanic","less than $20,000","Female","45-64","less than a high school education","September","2013","Kaiser"
0,0,"CT",NA,NA,"Female","18-29","some college","September","2013","Kaiser"
1,0,"CT","White","less than $20,000","Female","18-29","postgraduate","September","2013","Kaiser"
0,1,"SD","White","$40,000-$75,000","Female","65+","some college","September","2013","Kaiser"
0,NA,"IN","White","$40,000-$75,000","Female","65+","postgraduate","September","2013","Kaiser"
NA,NA,"MO","White","$20,000-$40,000","Female","30-44","less than a high school education","September","2013","Kaiser"
NA,NA,"LA","Other","less than $20,000","Male","30-44","less than a high school education","September","2013","Kaiser"
1,0,"MN","White","$40,000-$75,000","Male","45-64",NA,"September","2013","Kaiser"
0,0,"MO","White","$20,000-$40,000","Male","30-44","some college","September","2013","Kaiser"
NA,NA,"WI","White","$20,000-$40,000","Female","65+","some college","September","2013","Kaiser"
0,0,"FL","White","$20,000-$40,000","Male","65+","high school graduate","September","2013","Kaiser"
NA,0,"IA","White","$75,000+","Male","45-64","some college","September","2013","Kaiser"
0,0,"TX","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,0,"MN","White","$75,000+","Female","30-44","college graduate","September","2013","Kaiser"
0,0,"TX","White","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
0,NA,"TX","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"NY","Hispanic",NA,"Female","18-29","less than a high school education","September","2013","Kaiser"
0,0,"LA","White","$20,000-$40,000","Male","18-29","some college","September","2013","Kaiser"
1,0,"IL","White","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
0,NA,"TX","Hispanic","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,NA,"NJ","White","less than $20,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"FL","Hispanic","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,1,"WA",NA,"$20,000-$40,000","Male","45-64","some college","September","2013","Kaiser"
1,0,"OH","White","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
0,0,"TX","White","less than $20,000","Male","30-44","less than a high school education","September","2013","Kaiser"
NA,0,"NM","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","September","2013","Kaiser"
0,0,"TX","Black","$20,000-$40,000","Female","30-44","some college","September","2013","Kaiser"
0,NA,"CA","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
NA,NA,"MI","White","$75,000+","Male","18-29","some college","September","2013","Kaiser"
0,0,"ND","White","$20,000-$40,000","Female","30-44","high school graduate","September","2013","Kaiser"
NA,0,"CA","Hispanic","less than $20,000","Female","30-44","high school graduate","September","2013","Kaiser"
1,0,"TX","White","$75,000+","Female","45-64","college graduate","September","2013","Kaiser"
NA,0,"GA","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"MT","White","$75,000+","Female","30-44","college graduate","September","2013","Kaiser"
0,0,"IN","White",NA,"Female","45-64","some college","September","2013","Kaiser"
0,0,"AK","White","$40,000-$75,000","Female","30-44","high school graduate","September","2013","Kaiser"
0,1,"KS","White","$20,000-$40,000","Male","45-64","less than a high school education","September","2013","Kaiser"
1,0,"TX","Hispanic","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"TX","Black","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"MO","Other","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
0,1,"HI","White","$40,000-$75,000","Female","18-29","some college","September","2013","Kaiser"
1,0,"SD","Black","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"TX","Hispanic","$40,000-$75,000","Female","30-44","postgraduate","September","2013","Kaiser"
1,0,"CA","White","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,1,"WA","White","$20,000-$40,000","Male","45-64","postgraduate","September","2013","Kaiser"
1,0,"AZ","Other","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
1,0,"NY","Hispanic","less than $20,000","Female","45-64","less than a high school education","September","2013","Kaiser"
0,1,"CA","White","$40,000-$75,000","Female","30-44","high school graduate","September","2013","Kaiser"
1,1,"TN","White","$20,000-$40,000","Male","45-64","less than a high school education","September","2013","Kaiser"
1,0,"MA","White","less than $20,000","Male","30-44","some college","September","2013","Kaiser"
0,0,"MD","Black","$20,000-$40,000","Male","30-44","college graduate","September","2013","Kaiser"
1,0,"WI","Black","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"NC","Black","$20,000-$40,000","Male","65+","postgraduate","September","2013","Kaiser"
1,0,"MS","White","$20,000-$40,000","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"TN","White","$40,000-$75,000","Female","65+","college graduate","September","2013","Kaiser"
NA,0,"WA","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","September","2013","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","65+","high school graduate","September","2013","Kaiser"
0,1,"MD","White","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
1,0,"OH","Black","$75,000+","Female","45-64","postgraduate","September","2013","Kaiser"
0,1,"CO","White","$20,000-$40,000","Male","18-29","less than a high school education","September","2013","Kaiser"
1,1,"AZ","Hispanic","less than $20,000","Male","65+","some college","September","2013","Kaiser"
NA,0,"FL","White","$75,000+","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"PA","White","$75,000+","Female","45-64","postgraduate","September","2013","Kaiser"
NA,NA,"CA","Other","$75,000+","Female","30-44","college graduate","September","2013","Kaiser"
1,0,"NY","Black","$75,000+","Male","18-29","college graduate","September","2013","Kaiser"
0,0,"NC","White","$75,000+","Male","65+","some college","September","2013","Kaiser"
1,0,"NJ","White","$75,000+","Female","45-64","postgraduate","September","2013","Kaiser"
1,0,"CA","Other","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
1,0,"FL","White","$20,000-$40,000","Female","30-44","college graduate","September","2013","Kaiser"
1,0,"TX","White","$40,000-$75,000","Female","30-44","college graduate","September","2013","Kaiser"
NA,0,"FL","White","$20,000-$40,000","Female","65+","postgraduate","September","2013","Kaiser"
1,0,"OR",NA,"$40,000-$75,000","Female","18-29","college graduate","September","2013","Kaiser"
NA,0,"WA","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,1,"MI","White","$75,000+","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"TX","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","September","2013","Kaiser"
1,0,"CA","Hispanic",NA,"Male","45-64","less than a high school education","September","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,1,"TN","Black","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"LA","White","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"VA","Hispanic","$40,000-$75,000","Male","30-44","high school graduate","September","2013","Kaiser"
NA,0,"CA","Hispanic","less than $20,000","Male","18-29","some college","September","2013","Kaiser"
1,0,"FL","White","$20,000-$40,000","Male","65+","some college","September","2013","Kaiser"
1,0,"MI","Black","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
0,0,"ME","White","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
1,0,"MI","White","$75,000+","Male","18-29","college graduate","September","2013","Kaiser"
NA,0,"OH","Black","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"NC","White","less than $20,000","Male","30-44","less than a high school education","September","2013","Kaiser"
1,0,"MD","Hispanic","$75,000+","Female","45-64","some college","September","2013","Kaiser"
1,0,"GA","White","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
0,1,"MI","White","$40,000-$75,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"PA",NA,"$75,000+","Female","65+","postgraduate","September","2013","Kaiser"
1,0,"MA","Other","less than $20,000","Male","65+","less than a high school education","September","2013","Kaiser"
NA,1,"CO","White","$20,000-$40,000","Male","65+","some college","September","2013","Kaiser"
0,1,"AZ","Hispanic","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"ID","Black","$20,000-$40,000","Male","18-29","some college","September","2013","Kaiser"
1,NA,"LA","Black",NA,"Female","45-64","college graduate","September","2013","Kaiser"
0,1,"WI","White","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
0,NA,"PA","White",NA,"Female","45-64","some college","September","2013","Kaiser"
0,1,"KY","White","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
1,0,"NJ","Other","$75,000+","Female","18-29","postgraduate","September","2013","Kaiser"
1,0,"VA","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","September","2013","Kaiser"
0,0,"OH","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,0,"NJ","White","$40,000-$75,000","Male","30-44","college graduate","September","2013","Kaiser"
NA,NA,"MI","Black","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"OH","White","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
0,1,"MI","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,NA,"GA","White","$20,000-$40,000","Female","45-64","less than a high school education","September","2013","Kaiser"
NA,0,"SC","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"IN","White","less than $20,000","Female","18-29","high school graduate","September","2013","Kaiser"
0,0,"GA","Other","$20,000-$40,000","Male","30-44","high school graduate","September","2013","Kaiser"
NA,0,"GA","White","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
1,0,"OH","Black","$20,000-$40,000","Male","30-44","college graduate","September","2013","Kaiser"
1,0,"NY","Black","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
0,0,"NY","Black","$20,000-$40,000","Male","45-64","some college","September","2013","Kaiser"
0,0,"TN","Other","$20,000-$40,000","Female","30-44","high school graduate","September","2013","Kaiser"
1,0,"SC","White","$75,000+","Female","45-64","some college","September","2013","Kaiser"
NA,0,"KY","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
0,0,"MI","White","$75,000+","Female","18-29","college graduate","September","2013","Kaiser"
0,0,"GA","White","$20,000-$40,000","Male","18-29","college graduate","September","2013","Kaiser"
0,NA,"OH","White",NA,"Female","45-64","college graduate","September","2013","Kaiser"
1,0,"NY","Black",NA,"Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"NY","Hispanic","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
1,0,"FL","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,0,"PA","White","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"CT","White","$40,000-$75,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,1,"FL","White","$20,000-$40,000","Female","18-29","high school graduate","September","2013","Kaiser"
NA,0,"OH","White","less than $20,000","Male","65+","high school graduate","September","2013","Kaiser"
NA,0,"NC","White","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"MD","Black","$75,000+","Male","18-29","college graduate","September","2013","Kaiser"
1,0,"GA","Black","$75,000+","Female","65+","some college","September","2013","Kaiser"
0,1,"IN","White","less than $20,000","Female","18-29","less than a high school education","September","2013","Kaiser"
1,0,"MI",NA,"$40,000-$75,000","Male","18-29","college graduate","September","2013","Kaiser"
0,0,"GA","White","$40,000-$75,000","Male","30-44","high school graduate","September","2013","Kaiser"
0,NA,"FL","White","less than $20,000","Male","45-64","some college","September","2013","Kaiser"
0,1,"MI","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
1,0,"GA","Black","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
NA,1,"IN","White","less than $20,000","Male","30-44","less than a high school education","September","2013","Kaiser"
1,0,"IN","Other","$75,000+","Male","18-29","some college","September","2013","Kaiser"
1,0,"PA","White","$20,000-$40,000","Male","18-29","college graduate","September","2013","Kaiser"
1,0,"NJ","White","$75,000+","Female","30-44","college graduate","September","2013","Kaiser"
0,0,"AZ","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
0,0,"CO","White","$75,000+","Female","65+","college graduate","September","2013","Kaiser"
1,0,"TX","Hispanic","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,NA,"CA","Hispanic","less than $20,000","Male","30-44","less than a high school education","September","2013","Kaiser"
0,0,"OH","Black","less than $20,000","Female","30-44","high school graduate","September","2013","Kaiser"
1,0,"NJ","White","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
NA,NA,"NJ","Hispanic","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
0,0,"NC","White","less than $20,000","Female","45-64","some college","September","2013","Kaiser"
1,NA,"NJ","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","September","2013","Kaiser"
0,1,"MT",NA,"$20,000-$40,000","Male","45-64","college graduate","September","2013","Kaiser"
NA,1,"MS","White","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
0,1,"PA","White","$20,000-$40,000","Female","45-64","high school graduate","September","2013","Kaiser"
NA,NA,"OH","White","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"KS","White","$20,000-$40,000","Female","18-29","college graduate","September","2013","Kaiser"
0,0,"MS","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,0,"KS","White","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
1,1,"WI","White","$20,000-$40,000","Female","45-64","high school graduate","September","2013","Kaiser"
NA,1,"IL","Hispanic","$75,000+","Female","30-44","college graduate","September","2013","Kaiser"
0,1,"TX","White","$40,000-$75,000","Female","18-29","college graduate","September","2013","Kaiser"
1,NA,"TX",NA,NA,"Male","45-64","postgraduate","September","2013","Kaiser"
1,0,"MO","White","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
0,1,"TN","Other","$20,000-$40,000","Female","30-44","college graduate","September","2013","Kaiser"
1,0,"AL","Black","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
NA,0,"TX","White","$20,000-$40,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"FL","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
0,1,"NE","White","$75,000+","Female","18-29","college graduate","September","2013","Kaiser"
0,0,"WI","White","$40,000-$75,000","Female","30-44","high school graduate","September","2013","Kaiser"
0,0,"AL","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
NA,NA,"TX","White",NA,"Female","65+","high school graduate","September","2013","Kaiser"
0,0,"TN","White","$40,000-$75,000","Female","30-44","some college","September","2013","Kaiser"
1,0,"MN","Other","$75,000+","Female","30-44","college graduate","September","2013","Kaiser"
1,0,"WA","Black","less than $20,000","Male","18-29","college graduate","September","2013","Kaiser"
0,0,"LA","White","$75,000+","Male","65+","some college","September","2013","Kaiser"
1,0,"WA","White","$20,000-$40,000","Male","18-29","postgraduate","September","2013","Kaiser"
NA,0,"WA","Black","less than $20,000","Female","45-64","some college","September","2013","Kaiser"
0,0,"CA","Hispanic","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
0,0,"CA","Other","$20,000-$40,000","Male","45-64","college graduate","September","2013","Kaiser"
NA,0,"TX","White","$40,000-$75,000","Female","45-64","postgraduate","September","2013","Kaiser"
NA,0,"CA","Other",NA,"Male","18-29","some college","September","2013","Kaiser"
1,NA,"CA","Hispanic","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"CA","Black","$40,000-$75,000","Female","18-29","college graduate","September","2013","Kaiser"
0,0,"CO","White","$75,000+","Male","45-64","high school graduate","September","2013","Kaiser"
1,NA,"FL","Other","$40,000-$75,000","Male","30-44","high school graduate","September","2013","Kaiser"
NA,0,"WV","White",NA,"Female","65+","high school graduate","September","2013","Kaiser"
0,0,"OR","White","less than $20,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"TN","Black",NA,"Male","65+","college graduate","September","2013","Kaiser"
0,1,"GA","Hispanic","$20,000-$40,000","Male","65+","postgraduate","September","2013","Kaiser"
