"aca.fav","state","race","income","sex","age","education","month","year","polling.org"
1,"MI","Black","$75,000+","Male","45-64","some college","August","2013","Kaiser"
0,"FL","White","$40,000-$75,000","Female","45-64","some college","August","2013","Kaiser"
0,"VA","White","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
1,"GA","Black","less than $20,000","Female","45-64","high school graduate","August","2013","Kaiser"
1,"FL","Hispanic",NA,"Female","65+","less than a high school education","August","2013","Kaiser"
1,"OH","Black","less than $20,000","Male","18-29","some college","August","2013","Kaiser"
1,"MD","White","$75,000+","Female","30-44","college graduate","August","2013","Kaiser"
1,"KY","Black","$40,000-$75,000","Male","30-44","some college","August","2013","Kaiser"
0,"MO","White","$75,000+","Male","45-64","some college","August","2013","Kaiser"
0,"MI","White","$40,000-$75,000","Male","45-64","high school graduate","August","2013","Kaiser"
NA,"CO","White","$20,000-$40,000","Female","65+","high school graduate","August","2013","Kaiser"
NA,"NY","Black","less than $20,000","Female","45-64","high school graduate","August","2013","Kaiser"
1,"MA","White","$40,000-$75,000","Female","30-44","postgraduate","August","2013","Kaiser"
0,"NY","Hispanic","$40,000-$75,000","Female","18-29","some college","August","2013","Kaiser"
0,"NC","White","less than $20,000","Female","18-29","college graduate","August","2013","Kaiser"
1,"HI","Other","$75,000+","Female","65+","some college","August","2013","Kaiser"
1,"WA","White","less than $20,000","Female","18-29","college graduate","August","2013","Kaiser"
0,"CA","White","$40,000-$75,000","Female","65+","some college","August","2013","Kaiser"
NA,"KS","Other","less than $20,000","Female","65+","some college","August","2013","Kaiser"
NA,"GA","White","$20,000-$40,000","Female","18-29","some college","August","2013","Kaiser"
NA,"AL","White","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
0,"OH","White","$40,000-$75,000","Male","45-64","high school graduate","August","2013","Kaiser"
1,"AK","White","$40,000-$75,000","Male","45-64","some college","August","2013","Kaiser"
NA,"TX","White","$40,000-$75,000","Male","18-29","some college","August","2013","Kaiser"
1,"MD","Black","$75,000+","Female","18-29","postgraduate","August","2013","Kaiser"
1,"SC","White","$20,000-$40,000","Male","18-29","postgraduate","August","2013","Kaiser"
NA,"CA","Other",NA,"Male","18-29","some college","August","2013","Kaiser"
0,"LA","White","$40,000-$75,000","Male","30-44","college graduate","August","2013","Kaiser"
0,"OH","White","$20,000-$40,000","Male","30-44","high school graduate","August","2013","Kaiser"
NA,"WA","White",NA,"Male","18-29","high school graduate","August","2013","Kaiser"
1,"NV","White","$20,000-$40,000","Female","18-29","college graduate","August","2013","Kaiser"
NA,"TX","White","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
1,"OH","White","$40,000-$75,000","Female","45-64","college graduate","August","2013","Kaiser"
1,"VA","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
0,"OH","White","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
0,"IN","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
NA,"MD","White","$40,000-$75,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"NJ","White","$40,000-$75,000","Male","18-29","high school graduate","August","2013","Kaiser"
NA,"GA","White","$40,000-$75,000","Male","18-29","high school graduate","August","2013","Kaiser"
0,"GA","White","$75,000+","Male","45-64","high school graduate","August","2013","Kaiser"
0,"MA","White",NA,"Female","65+","college graduate","August","2013","Kaiser"
0,"MI","White","$40,000-$75,000","Female","30-44","postgraduate","August","2013","Kaiser"
1,"VA","White","$40,000-$75,000","Male","30-44","some college","August","2013","Kaiser"
0,"MI","White","$40,000-$75,000","Male","45-64","some college","August","2013","Kaiser"
1,"NY","White","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
0,"AR","White","$75,000+","Male","30-44",NA,"August","2013","Kaiser"
0,"WA","White","$75,000+","Male","30-44","postgraduate","August","2013","Kaiser"
1,"NJ","Black","$20,000-$40,000","Male","30-44","high school graduate","August","2013","Kaiser"
1,"PA","Other","$40,000-$75,000","Female","30-44","college graduate","August","2013","Kaiser"
1,"NC","Black","less than $20,000","Female","45-64","less than a high school education","August","2013","Kaiser"
1,"MI","Hispanic","less than $20,000","Male","18-29","less than a high school education","August","2013","Kaiser"
0,"AR","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
0,"IA","White","$40,000-$75,000","Male","30-44","high school graduate","August","2013","Kaiser"
NA,"MI","White","$75,000+","Female","45-64","some college","August","2013","Kaiser"
1,"CA","White","$40,000-$75,000","Female","45-64","some college","August","2013","Kaiser"
0,"TX","White","$75,000+","Male","45-64","high school graduate","August","2013","Kaiser"
1,"VA","Black","$20,000-$40,000","Male","18-29","postgraduate","August","2013","Kaiser"
0,"TX","Other",NA,"Male","65+","less than a high school education","August","2013","Kaiser"
NA,"CO","Black","$40,000-$75,000","Female","18-29","postgraduate","August","2013","Kaiser"
1,"WI","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
NA,"VA","Black",NA,"Female","18-29","high school graduate","August","2013","Kaiser"
1,"PA","Black","$20,000-$40,000","Male","45-64","less than a high school education","August","2013","Kaiser"
0,"IL","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
1,"FL","White","less than $20,000","Male","45-64","high school graduate","August","2013","Kaiser"
NA,"NC",NA,NA,"Female",NA,NA,"August","2013","Kaiser"
1,"KY","Other","less than $20,000","Male","30-44","some college","August","2013","Kaiser"
0,"CA","White",NA,"Female","65+","college graduate","August","2013","Kaiser"
1,"CA","White","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
0,"NE","White","$40,000-$75,000","Female","18-29","less than a high school education","August","2013","Kaiser"
NA,"GA","Other",NA,"Female","18-29","high school graduate","August","2013","Kaiser"
0,"PA","White","$75,000+","Male","65+","some college","August","2013","Kaiser"
NA,"FL","Black","$20,000-$40,000","Male","65+","less than a high school education","August","2013","Kaiser"
0,"TX","Hispanic","$75,000+","Male","45-64","high school graduate","August","2013","Kaiser"
1,"AL","Black","$40,000-$75,000","Female","30-44","some college","August","2013","Kaiser"
0,"AL","White","$75,000+","Female","18-29","some college","August","2013","Kaiser"
NA,"OH","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
1,"AR","White","$20,000-$40,000","Female","30-44","high school graduate","August","2013","Kaiser"
0,"OR","White","$40,000-$75,000","Female","30-44","college graduate","August","2013","Kaiser"
1,"CA","Other","less than $20,000","Female","45-64","college graduate","August","2013","Kaiser"
0,"WA","White","$40,000-$75,000","Male","45-64","high school graduate","August","2013","Kaiser"
NA,"CA","White","less than $20,000","Female","18-29","high school graduate","August","2013","Kaiser"
1,"WA","White","$40,000-$75,000","Male","30-44","some college","August","2013","Kaiser"
1,"VA","Hispanic","$20,000-$40,000","Female","30-44","college graduate","August","2013","Kaiser"
0,"NC","White","less than $20,000","Male","45-64","college graduate","August","2013","Kaiser"
0,"NC","White","$40,000-$75,000","Female","18-29","postgraduate","August","2013","Kaiser"
1,"KY","Black","$75,000+","Female","30-44","postgraduate","August","2013","Kaiser"
1,"MD","Black","$75,000+","Male","45-64","some college","August","2013","Kaiser"
0,"NY","White","$75,000+","Female","30-44","college graduate","August","2013","Kaiser"
0,"MI","White",NA,"Female","65+","less than a high school education","August","2013","Kaiser"
1,"PA","Other","$20,000-$40,000","Male","18-29","college graduate","August","2013","Kaiser"
1,"MI","Hispanic","$75,000+","Female","30-44","postgraduate","August","2013","Kaiser"
0,"OH","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
0,"OH","White","less than $20,000","Male","45-64","some college","August","2013","Kaiser"
1,"GA","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","August","2013","Kaiser"
0,"ID","White","$40,000-$75,000","Male","65+","some college","August","2013","Kaiser"
1,"CA","White","$40,000-$75,000","Female","18-29","college graduate","August","2013","Kaiser"
0,"OH","White","$20,000-$40,000","Male","30-44","high school graduate","August","2013","Kaiser"
NA,"NY","Hispanic",NA,"Male","45-64","less than a high school education","August","2013","Kaiser"
1,"FL","White","$40,000-$75,000","Male","18-29","some college","August","2013","Kaiser"
0,"VA","White","$75,000+","Female","30-44","college graduate","August","2013","Kaiser"
NA,"PA","White","$75,000+","Female","65+","some college","August","2013","Kaiser"
0,"NC","White","$75,000+","Male","45-64","some college","August","2013","Kaiser"
1,"TX","Hispanic","less than $20,000","Female","45-64","less than a high school education","August","2013","Kaiser"
NA,"VA","White","$40,000-$75,000","Male","30-44","less than a high school education","August","2013","Kaiser"
1,"NJ","White","$40,000-$75,000","Male","30-44","some college","August","2013","Kaiser"
0,"TX","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
0,"FL","White","$75,000+","Male","18-29","high school graduate","August","2013","Kaiser"
0,"TX","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
0,"IL","White","$75,000+","Male","45-64","some college","August","2013","Kaiser"
0,"KY","White","less than $20,000","Female","30-44","some college","August","2013","Kaiser"
1,"NY","Other","$75,000+","Male","18-29","some college","August","2013","Kaiser"
0,"TX","Black","$40,000-$75,000","Female","45-64","college graduate","August","2013","Kaiser"
0,"TN","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
0,"TX","Hispanic","$20,000-$40,000","Male","18-29","some college","August","2013","Kaiser"
1,"MI","White","$75,000+","Male","45-64","less than a high school education","August","2013","Kaiser"
1,"NY","White","$40,000-$75,000","Female","45-64","postgraduate","August","2013","Kaiser"
0,"TX","White","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
1,"WI","White","$75,000+","Male","45-64","some college","August","2013","Kaiser"
